q_id,q_status,q_date,ia_date,wd_date,on_date,entity,project_name,developer,utility,county_1,county_2,county_3,state,region,service,poi_name,prop_date,IA_status_raw,IA_status_clean,type_clean,type1,type2,type3,mw1,mw2,mw3
C14,withdrawn,2000-03-27,,2002-03-01 00:00:00,,PJM,,,PENELEC,indiana,,,PA,PJM,Capacity,Keystone - Conemaugh 550,,System Impact Study,System Impact Study,Gas,Gas,,,550.0,,
C17,withdrawn,2000-03-28,,,,PJM,,,PENELEC,somerset,,,PA,PJM,Capacity,Somerset 23kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,4.5,,
C16,withdrawn,2000-03-28,,,,PJM,,,PENELEC,clearfield,,,PA,PJM,Capacity,Westover South 34.5kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,13.0,,
C15,withdrawn,2000-03-28,,2002-12-01 00:00:00,,PJM,,,ME,berks,,,PA,PJM,Capacity,Friedensburg 69kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,5.0,,
D01,operational,2000-04-06,,,2000-05-31 00:00:00,PJM,Sight and Sound Theater,,PPL,lancaster,,,PA,PJM,Capacity,Engleside 69kV,,IA Executed,IA Executed,Gas,Gas,,,1.6,,
D02,operational,2000-04-07,,,2000-04-12 00:00:00,PJM,Hay Road 1-4,,DPL,new castle,,,DE,PJM,Capacity,Edgemoor,,IA Executed,IA Executed,Gas,Gas,,,10.0,,
D03,operational,2000-04-17,,,2002-06-01 00:00:00,PJM,Haxelton Units 2-4,,PPL,luzerne,,,PA,PJM,Capacity,Harwood 69kV,,IA Executed,IA Executed,Gas,Gas,,,99.0,,
D03_W15,withdrawn,2000-04-24,,2003-06-01 00:00:00,,PJM,,,APS,preston,,,WV,PJM,Capacity,Horse Shoe Run 69 kV,,System Impact Study,System Impact Study,Gas,Gas,,,12.0,,
D04,operational,2000-05-26,,,2000-06-09 00:00:00,PJM,Archbald,,PPL,wayne,,,PA,PJM,Capacity,Peckville 69kV,,IA Executed,IA Executed,Gas,Gas,,,1.0,,
D05,operational,2000-06-15,,,2003-12-01 00:00:00,PJM,Waymart WF,,PPL,wayne,,,PA,PJM,Energy,East Carbondale 69kV,,IA Executed,IA Executed,Wind,Wind,,,70.0,,
D05_W17,withdrawn,2000-06-15,,2002-09-20 00:00:00,,PJM,,,APS,garrett,,,MD,PJM,Capacity,Friendsville 500 kV,,System Impact Study,System Impact Study,Gas,Gas,,,432.0,,
D06,operational,2000-06-19,,,2000-07-15 00:00:00,PJM,Scrubgrass NUG,,PENELEC,unknown,,,PA,PJM,Capacity,Eclipse 115kV,,IA Executed,IA Executed,Gas,Gas,,,5.0,,
D07,withdrawn,2000-06-23,,2000-07-25 00:00:00,,PJM,Sunoil Gen Unit,,PECO,delaware,,,PA,PJM,Capacity,Blueball 69kV,,IA Executed,IA Executed,Gas,Gas,,,8.0,,
D08_W19,withdrawn,2000-07-03,,,,PJM,,,APS,centre,,,PA,PJM,Capacity,Bald Eagle 46 kV,,Withdrawn,Withdrawn,Gas,Gas,,,88.0,,
D08,operational,2000-07-03,,,2001-08-04 00:00:00,PJM,Kearny #12,,PSEG,hudson,,,NJ,PJM,Capacity,Kearny 230kV,,IA Executed,IA Executed,Gas,Gas,,,168.0,,
D08_W18,withdrawn,2000-07-03,,,,PJM,,,APS,preston,,,WV,PJM,Capacity,Terra Alta 138 kV,,Withdrawn,Withdrawn,Gas,Gas,,,88.0,,
D09,operational,2000-07-24,,,2004-06-01 00:00:00,PJM,Central Heating & Refrigeriation Facility  1 & 2,,PEPCO,,,,DC,PJM,Capacity,9th St (sub 117) 13kV,,IA Executed,IA Executed,Gas,Gas,,,10.0,,
D10,operational,2000-07-26,,,2004-06-01 00:00:00,PJM,NIH Unit 1,,PEPCO,montgomery,,,MD,PJM,Energy,NIH 13kV,,IA Executed,IA Executed,Other,Oil,,,25.0,,
D11,operational,2000-07-26,,,2002-05-01 00:00:00,PJM,DEMEC/Smyrna 1 &2,,DPL,kent,,,DE,PJM,Capacity,Clayton 138kV,,IA Executed,IA Executed,Gas,Gas,,,100.0,,
D13,withdrawn,2000-07-27,,2002-03-21 00:00:00,,PJM,,,JCPL,middlesex,,,NJ,PJM,Capacity,Deep Run 34.5kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,9.0,,
D15,withdrawn,2000-07-28,,,,PJM,,,DPL,new castle,,,DE,PJM,Capacity,Red Lion 500kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,550.0,,
D22,withdrawn,2000-07-28,,2003-04-28 00:00:00,,PJM,,,PENELEC,cambria,,,PA,PJM,Capacity,Hunterstown-Conemaugh 500kV,,System Impact Study,System Impact Study,Gas,Gas,,,550.0,,
D16,withdrawn,2000-07-28,,2002-01-15 00:00:00,,PJM,,,PPL,dauphin,,,PA,PJM,Capacity,Hummelstown 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,550.0,,
D21,withdrawn,2000-07-28,,2003-04-28 00:00:00,,PJM,,,PENELEC,cambria,,,PA,PJM,Capacity,Hunterstown-Conemaugh 500kV,,System Impact Study,System Impact Study,Gas,Gas,,,550.0,,
D14,withdrawn,2000-07-28,,2002-03-01 00:00:00,,PJM,,,DPL,new castle,,,DE,PJM,Capacity,Red Lion 500kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,190.0,,
D19,withdrawn,2000-07-28,,2003-04-28 00:00:00,,PJM,,,PPL,lancaster,,,PA,PJM,Capacity,Brunner-West Hempfield 230kV,,System Impact Study,System Impact Study,Gas,Gas,,,550.0,,
D20,withdrawn,2000-07-28,,2003-04-28 00:00:00,,PJM,,,PPL,lancaster,,,PA,PJM,Capacity,TMI-Peach Bottom 500kV,,System Impact Study,System Impact Study,Gas,Gas,,,550.0,,
D18,operational,2000-07-28,,,2004-05-01 00:00:00,PJM,"Conectiv Bethlem CT 6, ST2",,PPL,northampton,,,PA,PJM,Capacity,Hosensack 230kV,,IA Executed,IA Executed,Gas,Gas,,,350.0,,
D17,withdrawn,2000-07-28,,2002-01-15 00:00:00,,PJM,,,PPL,dauphin,,,PA,PJM,Capacity,Hummelstown 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,550.0,,
D28,withdrawn,2000-07-30,,2002-11-12 00:00:00,,PJM,,,PECO,philadelphia,,,PA,PJM,Capacity,Passyunk 230kV,,System Impact Study,System Impact Study,Gas,Gas,,,550.0,,
D27,withdrawn,2000-07-31,,2002-12-03 00:00:00,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Salem - East Windsor 500kV,,System Impact Study,System Impact Study,Gas,Gas,,,550.0,,
D23,withdrawn,2000-07-31,,2002-03-27 00:00:00,,PJM,,,PENELEC,indiana,,,PA,PJM,Capacity,Keystone 500kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,500.0,,
D26,withdrawn,2000-07-31,,,,PJM,,,PSEG,mercer,,,NJ,PJM,Capacity,Mercer 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,550.0,,
D29,operational,2000-07-31,,,2001-06-29 00:00:00,PJM,,,PEPCO,montgomery,,,MD,PJM,Capacity,Derwood 13kV,,IA Executed,IA Executed,Gas,Gas,,,3.0,,
D25,withdrawn,2000-07-31,,2003-09-17 00:00:00,,PJM,,,DPL,new castle,,,DE,PJM,Capacity,Hay Road 69kV & 138kV,,IA Executed,IA Executed,Gas,Gas,,,39.0,,
D24,withdrawn,2000-07-31,,2002-03-27 00:00:00,,PJM,,,PENELEC,tioga,,,PA,PJM,Capacity,Mansfield 115kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,500.0,,
E01,withdrawn,2000-08-15,,2001-11-01 00:00:00,,PJM,,,PSEG,hudson,,,NJ,PJM,Capacity,Kearny 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,750.0,,
E02,operational,2000-08-15,,,2000-11-17 00:00:00,PJM,,,ME,lebanon,,,PA,PJM,Capacity,N. Lebanon 69kV,,IA Executed,IA Executed,Other,Methane,,,1.2,,
E03,withdrawn,2000-08-17,,2002-10-25 00:00:00,,PJM,,,PSEG,middlesex,,,NJ,PJM,Capacity,Somerville 13.8kV,,Feasibility Study,Feasibility Study,Other,Methane,,,5.0,,
E04,withdrawn,2000-09-06,,,,PJM,,,JCPL,monmouth,,,NJ,PJM,Capacity,Atlantic 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,24.0,,
E04_W20,operational,2000-09-06,,,2002-12-01 00:00:00,PJM,,,APS,franklin,,,PA,PJM,Capacity,Guilford 138 kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,88.0,,
E05,operational,2000-09-14,,,2001-01-01 00:00:00,PJM,Sparrow Point,,BGE,baltimore,,,MD,PJM,Capacity,Bethlehem Steel 33kV,,IA Executed,IA Executed,Gas,Gas,,,2.5,,
E05_W25,withdrawn,2000-10-04,,2002-11-26 00:00:00,,PJM,,,APS,frederick,,,MD,PJM,Capacity,Doubs 500 kV or 230 kV,,System Impact Study,System Impact Study,Gas,Gas,,,620.0,,
E06,withdrawn,2000-10-05,,2002-10-25 00:00:00,,PJM,Bear Creek,,PPL,luzerne,,,PA,PJM,Energy,Bear Creek 69kV (Wind),,IA Executed,IA Executed,Wind,Wind,,,16.0,,
E07,operational,2000-10-06,,,2002-05-06 00:00:00,PJM,Montour #2,,PPL,montour,,,PA,PJM,Capacity,Montour 230kV,,IA Executed,IA Executed,Coal,Coal,,,7.0,,
E08,withdrawn,2000-10-17,,,,PJM,,,UGI,luzerne,,,PA,PJM,Capacity,Hunlock Creek,,Feasibility Study,Feasibility Study,Gas,Gas,,,500.0,,
E09,withdrawn,2000-10-19,,,,PJM,,,DPL,new castle,,,DE,PJM,Capacity,Kiamensi 34kV,,System Impact Study,System Impact Study,Gas,Gas,,,8.4,,
E11,withdrawn,2000-10-23,,,,PJM,,,PPL,luzerne,,,PA,PJM,Capacity,Wright 69kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,17.0,,
E10,withdrawn,2000-10-23,,,,PJM,,,PSEG,middlesex,,,NJ,PJM,Capacity,Sewaren 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,162.0,,
E12,withdrawn,2000-10-25,,,,PJM,,,JCPL,monmouth,,,NJ,PJM,Capacity,Larrabee 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,661.0,,
E13,operational,2000-11-03,,,2004-08-13 00:00:00,PJM,Somerset WF,,PENELEC,somerset,,,PA,PJM,Energy,Somerset 22.86kV,,IA Executed,IA Executed,Wind,Wind,,,10.0,,
E14,withdrawn,2000-11-07,,,,PJM,,,PENELEC,erie,,,PA,PJM,Capacity,Elm St. 115 kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,70.0,,
E15,withdrawn,2000-11-07,,,,PJM,,,PPL,luzerne,,,PA,PJM,Capacity,Wright 69kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,17.0,,
E16,withdrawn,2000-11-08,,,,PJM,,,JCPL,middlesex,,,NJ,PJM,Capacity,Sayreville 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,70.0,,
E17,withdrawn,2000-11-09,,2002-06-25 00:00:00,,PJM,,,PECO,montgomery,,,PA,PJM,Capacity,Limerick,,Feasibility Study,Feasibility Study,Gas,Gas,,,75.0,,
E17_W26,withdrawn,2000-11-14,,2005-07-01 00:00:00,,PJM,,,APS,unknown,,,PA,PJM,Capacity,Taylorstown 500 kV,,System Impact Study,System Impact Study,Gas,Gas,,,1595.0,,
E17_W29,withdrawn,2000-11-15,,2004-06-02 00:00:00,,PJM,,,APS,westmoreland,,,PA,PJM,Capacity,Yukon 500 kV,,Facility Study,Facility Study,Gas,Gas,,,640.0,,
E17_W27,operational,2000-11-15,,,2003-06-01 00:00:00,PJM,"Ronco CT1, CT2, STG",,APS,fayette,,,PA,PJM,Capacity,Ronco,,IA Executed,IA Executed,Gas,Gas,,,620.0,,
E19,withdrawn,2000-11-28,,,,PJM,,,PECO,delaware,,,PA,PJM,Capacity,Delco Tap 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,330.0,,
E18,withdrawn,2000-11-28,,,,PJM,,,PSEG,essex,,,NJ,PJM,Capacity,Essex / Foundry St 138kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,275.0,,
E21,withdrawn,2000-11-28,,2004-11-11 00:00:00,,PJM,,,PSEG,camden,,,NJ,PJM,Capacity,Camden-Richmond 230kV,,Facility Study,Facility Study,Gas,Gas,,,727.0,,
E20,operational,2000-11-28,,,2002-12-20 00:00:00,PJM,"Croydon #11,12,21,22,31,32,41,42",,PECO,bucks,,,PA,PJM,Capacity,Croydon 230kV,,IA Executed,IA Executed,Other,Oil,,,6.5,,
E22,withdrawn,2000-11-29,,2002-08-08 00:00:00,,PJM,,,PEPCO,prince william,,,VA,PJM,Capacity,Burches Hill 500kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,960.0,,
E27,withdrawn,2000-11-30,,,,PJM,,,PPL,northampton,,,PA,PJM,Capacity,Hosensack 500kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,350.0,,
E28,operational,2000-11-30,,,2003-10-01 00:00:00,PJM,Delaware City/Motiva Unit  G6,,DPL,new castle,,,DE,PJM,Capacity,Motiva,,IA Executed,IA Executed,Gas,Gas,,,60.0,,
E23,withdrawn,2000-11-30,,2002-09-17 00:00:00,,PJM,,,JCPL,ocean,,,NJ,PJM,Capacity,Lakehurst 34.5kV,,System Impact Study,System Impact Study,Gas,Gas,,,50.0,,
E24,withdrawn,2000-11-30,,2002-05-22 00:00:00,,PJM,,,JCPL,middlesex,,,NJ,PJM,Capacity,Parlin 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,100.0,,
F01,withdrawn,2000-12-04,,2002-04-02 00:00:00,,PJM,,,ME,dauphin,,,PA,PJM,Capacity,TMI,,Feasibility Study,Feasibility Study,Gas,Gas,,,551.0,,
F02,withdrawn,2000-12-07,,2001-12-01 00:00:00,,PJM,,,PSEG,hudson,,,NJ,PJM,Capacity,Hudson,,Feasibility Study,Feasibility Study,Gas,Gas,,,650.0,,
F03,operational,2000-12-13,,,2001-04-01 00:00:00,PJM,Martins Creek #3,,PPL,northampton,,,PA,PJM,Capacity,Martins Creek 230kV,,IA Executed,IA Executed,Coal,Coal,,,30.0,,
G00_MTX2C,withdrawn,2001-01-08,,2005-01-01 00:00:00,,PJM,,,Unknown,dorchester,,,MD,PJM,Energy,Vienna-Piney Grove 230kV,,Feasibility Study,Feasibility Study,Unknown,Unknown,,,0.0,,
G00_MTX2B,withdrawn,2001-01-08,,2005-01-01 00:00:00,,PJM,,,Unknown,unknown,,,DC,PJM,Energy,Keeney-Steele 230kV,,Feasibility Study,Feasibility Study,Unknown,Unknown,,,0.0,,
F04,withdrawn,2001-01-18,,2005-04-14 00:00:00,,PJM,Keystone,,PENELEC,somerset,,,PA,PJM,Energy,Somerset 115kV,,Facility Study,Facility Study,Wind,Wind,,,30.0,,
F05,withdrawn,2001-01-25,,,,PJM,,,PENELEC,armstrong,,,PA,PJM,Capacity,Keystone-Conemaugh 500kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,646.0,,
F05_W38,withdrawn,2001-01-29,,2004-03-01 00:00:00,,PJM,,,APS,unknown,,,PA,PJM,Capacity,White Oak 500 kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,1200.0,,
G00_MTX3,withdrawn,2001-01-30,,2003-07-10 00:00:00,,PJM,,,Unknown,erie,,,PA,PJM,Energy,Erie West 345kV,,System Impact Study,System Impact Study,Unknown,Unknown,,,0.0,,
F09,withdrawn,2001-01-31,,2002-10-15 00:00:00,,PJM,,,PENELEC,somerset,,,PA,PJM,Capacity,Central City West 23kV,,System Impact Study,System Impact Study,Gas,Gas,,,9.0,,
F08,operational,2001-01-31,,,2001-03-17 00:00:00,PJM,Chalk Point,,PEPCO,prince george's,,,MD,PJM,Capacity,Chalk Point 230kV,,IA Executed,IA Executed,Gas,Gas,,,6.0,,
F06,withdrawn,2001-01-31,,,,PJM,,,ME,berks,,,PA,PJM,Capacity,Birdsboro 13.2kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,6.5,,
F07,operational,2001-01-31,,,2001-03-17 00:00:00,PJM,Dickerson,,PEPCO,montgomery,,,MD,PJM,Capacity,Dickerson 230kV,,IA Executed,IA Executed,Gas,Gas,,,16.0,,
G00_W39,withdrawn,2001-02-05,,2002-10-25 00:00:00,,PJM,,,APS,frederick,,,MD,PJM,Capacity,Doubs 500 kV or 230 kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,668.0,,
G00_W40,withdrawn,2001-02-05,,2002-11-04 00:00:00,,PJM,,,APS,warren,,,VA,PJM,Capacity,Warren 138 kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,264.0,,
G02,withdrawn,2001-02-14,,2003-10-23 00:00:00,,PJM,,,PEPCO,montgomery,,,MD,PJM,Capacity,Dickerson 230kV,,IA Executed,IA Executed,Gas,Gas,,,234.0,,
G02_W43,withdrawn,2001-02-16,,2003-01-31 00:00:00,,PJM,,,APS,upshur,,,WV,PJM,Capacity,Tallmansville 138 kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,450.0,,
G03,withdrawn,2001-02-22,,2002-04-22 00:00:00,,PJM,,,DPL,dorchester,,,MD,PJM,Capacity,Todd 69kV,,System Impact Study,System Impact Study,Gas,Gas,,,5.0,,
G04,withdrawn,2001-02-23,,2002-01-01 00:00:00,,PJM,Brunner Island #2,,PPL,york,,,PA,PJM,Capacity,Brunner Island #2,,System Impact Study,System Impact Study,Coal,Coal,,,14.0,,
G05,withdrawn,2001-02-23,,2002-01-01 00:00:00,,PJM,Brunner Island #1,,PPL,york,,,PA,PJM,Capacity,Brunner Island #1,,System Impact Study,System Impact Study,Coal,Coal,,,14.0,,
G06,operational,2001-02-23,,,2012-03-01 00:00:00,PJM,Martins Creek #4,,PPL,northampton,,,PA,PJM,Capacity,Martins Creek #4,,IA Executed,IA Executed,Coal,Coal,,,30.0,,
G06_W45,withdrawn,2001-02-28,,2005-06-01 00:00:00,,PJM,,,APS,harrison,,,WV,PJM,Capacity,Harrison 500 kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,500.0,,
G06_W47,withdrawn,2001-02-28,,2005-06-01 00:00:00,,PJM,,,APS,allegheny,,,PA,PJM,Capacity,Black Oak 500 kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,500.0,,
G06_W44,withdrawn,2001-02-28,,2005-06-01 00:00:00,,PJM,,,APS,monongalia,,,WV,PJM,Capacity,Fort Martin 500 kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,500.0,,
G07,withdrawn,2001-03-07,,2001-12-04 00:00:00,,PJM,,,PECO,philadelphia,,,PA,PJM,Capacity,Richmond,,System Impact Study,System Impact Study,Gas,Gas,,,100.0,,
G07_MTX1,operational,2001-03-08,,,2007-06-30 00:00:00,PJM,Neptune,,JCPL,middlesex,,,NJ,PJM,Energy,Sayreville 230kV,,IA Executed,IA Executed,Unknown,Unknown,,,0.0,,
G08,operational,2001-03-13,,,2001-06-30 00:00:00,PJM,Kearny #12,,PSEG,hudson,,,NJ,PJM,Capacity,Kearny,,IA Executed,IA Executed,Gas,Gas,,,7.0,,
G09,withdrawn,2001-03-13,,2004-12-01 00:00:00,,PJM,,,PENELEC,indiana,,,PA,PJM,Capacity,Homer City,,Feasibility Study,Feasibility Study,Gas,Gas,,,547.0,,
G11,withdrawn,2001-03-20,,2002-01-08 00:00:00,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Burlington 138kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,622.0,,
G10,operational,2001-03-20,,,2002-06-01 00:00:00,PJM,Bergen #2,,PSEG,bergen,,,NJ,PJM,Capacity,Bergen,,IA Executed,IA Executed,Gas,Gas,,,50.0,,
G12,withdrawn,2001-03-20,,2002-01-04 00:00:00,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Burlington 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,316.0,,
G13,withdrawn,2001-03-22,,2003-06-03 00:00:00,,PJM,,,PECO,bucks,,,PA,PJM,Capacity,Woodbourne,,System Impact Study,System Impact Study,Gas,Gas,,,600.0,,
G14,withdrawn,2001-03-26,,2004-12-01 00:00:00,,PJM,,,PPL,lancaster,,,PA,PJM,Capacity,TMI-Peach Bottom 500kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,610.0,,
G15,withdrawn,2001-03-27,,2004-06-01 00:00:00,,PJM,,,PSEG,middlesex,,,NJ,PJM,Capacity,Sewaren,,Feasibility Study,Feasibility Study,Gas,Gas,,,300.0,,
G16,withdrawn,2001-04-02,,2002-12-01 00:00:00,,PJM,,,DPL,northampton,,,VA,PJM,Energy,Bayview 26kV (Wind),,Facility Study,Facility Study,Wind,Wind,,,8.0,,
G18,operational,2001-04-05,,,2004-05-04 00:00:00,PJM,Linden 5 & 6,,PSEG,union,,,NJ,PJM,Capacity,Linden,,IA Executed,IA Executed,Gas,Gas,,,12.0,,
G20,operational,2001-04-05,,,2003-06-01 00:00:00,PJM,Essex 9,,PSEG,essex,,,NJ,PJM,Capacity,Essex,,IA Executed,IA Executed,Gas,Gas,,,6.0,,
G19,operational,2001-04-05,,,2004-05-04 00:00:00,PJM,Linden 7 & 8,,PSEG,union,,,NJ,PJM,Capacity,Linden,,IA Executed,IA Executed,Gas,Gas,,,12.0,,
G17,operational,2001-04-05,,,2002-07-19 00:00:00,PJM,Burlington #10,,PSEG,burlington,,,NJ,PJM,Capacity,Burlington,,IA Executed,IA Executed,Gas,Gas,,,16.0,,
G21,operational,2001-04-06,,,2003-12-03 00:00:00,PJM,Meyersdale WF,,PENELEC,somerset,,,PA,PJM,Energy,Meyersdale North 115 kV,,IA Executed,IA Executed,Wind,Wind,,,30.0,,
G22,operational,2001-04-06,,,2002-09-30 00:00:00,PJM,Merck,,PECO,montgomery,,,PA,PJM,Capacity,North Wales 34.5 kV,,IA Executed,IA Executed,Gas,Gas,,,38.0,,
G25,operational,2001-05-01,,,2003-05-01 00:00:00,PJM,Baler LF,,PSEG,bergen,,,NJ,PJM,Capacity,Marion 26.4kV,,IA Executed,IA Executed,Other,Methane,,,3.8,,
G24,operational,2001-05-01,,,2002-06-08 00:00:00,PJM,BCUA LF,,PSEG,bergen,,,NJ,PJM,Capacity,Marion 26.4kV,,IA Executed,IA Executed,Other,Methane,,,1.9,,
G27,withdrawn,2001-05-03,,2002-01-10 00:00:00,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Churchtown 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,750.0,,
G26,withdrawn,2001-05-03,,2002-01-10 00:00:00,,PJM,,,AEC,cape may,,,NJ,PJM,Capacity,England 138kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,350.0,,
G28,withdrawn,2001-05-03,,2004-12-01 00:00:00,,PJM,,,DPL,dorchester,,,MD,PJM,Capacity,Vienna 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,390.0,,
G29,withdrawn,2001-05-03,,2002-01-10 00:00:00,,PJM,,,DPL,sussex,,,DE,PJM,Capacity,Indian River 138kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,750.0,,
G30,operational,2001-05-07,,,2001-06-01 00:00:00,PJM,Perryman 51,,BGE,harford,,,MD,PJM,Capacity,Perryman 115kV,,IA Executed,IA Executed,Coal,Coal,,,10.0,,
G30_W51,operational,2001-05-21,,,2008-06-01 00:00:00,PJM,Longview ST1,,APS,monongalia,,,WV,PJM,Capacity,Fort Martin 500 kV,,IA Executed,IA Executed,Coal,Coal,,,600.0,,
G30_W53,operational,2001-05-23,,,2003-06-01 00:00:00,PJM,South Bend CT1 - CT4,,APS,armstrong,,,PA,PJM,Capacity,South Bend 500 kV,,IA Executed,IA Executed,Gas,Gas,,,104.0,,
G30_W52,operational,2001-05-23,,,2003-06-01 00:00:00,PJM,Oak Grove CT1 & CT2,,APS,pleasants,,,WV,PJM,Capacity,Oak Grove 138 kV,,IA Executed,IA Executed,Gas,Gas,,,54.0,,
G30_W55,withdrawn,2001-05-29,,2002-11-19 00:00:00,,PJM,,,APS,unknown,,,MD,PJM,Capacity,Kempton 500 kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,500.0,,
G31,withdrawn,2001-05-30,,2003-04-11 00:00:00,,PJM,,,PENELEC,indiana,,,PA,PJM,Capacity,Johnstown 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,610.0,,
G32,withdrawn,2001-05-31,,2005-06-01 00:00:00,,PJM,,,ME,york,,,PA,PJM,Capacity,TMI - Juniata 500kV,,System Impact Study,System Impact Study,Gas,Gas,,,675.0,,
G33,withdrawn,2001-05-31,,,,PJM,,,PPL,york,,,PA,PJM,Capacity,Brunner Island 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,1200.0,,
G22_MTX5,operational,2001-06-02,,,2009-11-01 00:00:00,PJM,Linden VFT,,PSEG,union,,,NJ,PJM,Capacity,Linden 230kV,,IA Executed,IA Executed,Unknown,Unknown,,,0.0,,
G34,withdrawn,2001-07-02,,,,PJM,,,PPL,schuylkill,,,PA,PJM,Capacity,Frackville 69kV,,Feasibility Study,Feasibility Study,Coal,Coal,,,52.0,,
G32_MTX6,withdrawn,2001-07-03,,2004-08-12 00:00:00,,PJM,,,PSEG,union,,,NJ,PJM,Capacity,"Linden 230kV, 138kV",,System Impact Study,System Impact Study,Unknown,Unknown,,,0.0,,
G35,withdrawn,2001-07-11,,2003-09-25 00:00:00,,PJM,,,PEPCO,st. mary's,,,MD,PJM,Capacity,Chalk Point,,System Impact Study,System Impact Study,Gas,Gas,,,340.0,,
G36,operational,2001-07-16,,,2002-04-01 00:00:00,PJM,Holtwood,,PPL,lancaster,,,PA,PJM,Capacity,Holtwood,,IA Executed,IA Executed,Hydro,Hydro,,,107.0,,
G37,withdrawn,2001-07-19,,2002-04-10 00:00:00,,PJM,,,JCPL,monmouth,,,NJ,PJM,Capacity,Atlantic,,Feasibility Study,Feasibility Study,Gas,Gas,,,471.0,,
G39,withdrawn,2001-07-19,,2002-06-13 00:00:00,,PJM,,,BGE,baltimore,,,MD,PJM,Capacity,Joppatowne 13kV,,System Impact Study,System Impact Study,Gas,Gas,,,4.2,,
G36_W58,withdrawn,2001-07-19,,,,PJM,,,APS,preston,,,WV,PJM,Capacity,Horse Shoe Run 69 kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,20.0,,
G38,withdrawn,2001-07-19,,2002-04-10 00:00:00,,PJM,,,ME,northampton,,,PA,PJM,Capacity,Portland,,Feasibility Study,Feasibility Study,Gas,Gas,,,86.0,,
G40,withdrawn,2001-07-20,,2002-03-15 00:00:00,,PJM,,,PENELEC,warren,,,PA,PJM,Capacity,Warren 230kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,260.0,,
G41,withdrawn,2001-07-26,,2002-03-18 00:00:00,,PJM,,,PECO,bucks,,,PA,PJM,Capacity,Croydon,,Feasibility Study,Feasibility Study,Gas,Gas,,,750.0,,
H01,withdrawn,2001-07-26,,2003-12-01 00:00:00,,PJM,,,PPL,columbia,,,PA,PJM,Capacity,Susquehanna 500kV,,Feasibility Study,Feasibility Study,Nuclear,Nuclear,,,2.0,,
G42,withdrawn,2001-07-26,,2002-04-10 00:00:00,,PJM,,,PENELEC,indiana,,,PA,PJM,Capacity,Keystone/Conemaugh 500kV,,Feasibility Study,Feasibility Study,Gas,Gas,,,600.0,,
G44,withdrawn,2001-07-30,,2002-06-01 00:00:00,,PJM,DuPont Seaford,,DPL,sussex,,,DE,PJM,Capacity,Dupont Seaford 69kV,,IA Executed,IA Executed,Gas,Gas,,,10.0,,
